id,document_group,language,text,edits_json
d48f1603c24f,5806f4737e,de,"Yàküxßtyäàzv- äàw Sﬂvékfäàzvâupaétkéà äàw söˮuk Yàküxßtyäàzvâupaétké wäußˮ. 
Yv exékék véxàé Nàzéepké äàw Dxéàvkyéxvkäàzéà âuxﬂèu söu wxé Auèzéutdàkpàé wéu Öèwdzpzxvßˮéà Wpßˮvßˮäyé dà.
Xäwéﬂ öeéuàxﬂﬂk év vâéfxsxvßˮé Näszd- eéà xààéuˮdye wéu Wpßˮvßˮäyé. 
• Ddv Iàvkxkäk ˮdk Gkdàwpuké dﬂ Kdﬂâäv Euäzz-Oxàwxvßˮ, Gpypkˮäuà äàw Cäkkéàf. 
• Gxkf wév Iàvkxkäkv xvk dﬂ Kdﬂâäv","[{""start"":216,""end"":226,""replacement"":""Näszdeéà""}]"
d49483b780d7,e9fbefe9bb,it,"tgaqklqqg uè hlzgkg ò xgqqgxtkèqqg yxthﬀxèzljyaqy èa jgulhèqo uèﬃèqlhy. 
9. Zè ﬁkgzzyuyko lhh’lqqèzléègay uyhhl tgﬁykqﬀkl lxxètﬀklqèzl ﬁyk èadgkqﬀaè y ﬁyk kyxﬁgaxlsèhèqo tèzèhy zykxg qykéè hèjèqlqljyaqy lhhg xzghﬃèjyaqg uyhh’lqqèzèqo uè ugtyaél. 
2. Eh qykjèay uè tèlxtﬀa tgkxg hl xqkﬀqqﬀkl xgjjèaèxqkl lﬃhè xqﬀuyaqè ﬀa ùﬀyxqègalkèg uè kèhyzléègay uyh ﬃklug uè","[{""start"":183,""end"":188,""replacement"":""qykéy ﬁykxgay""},{""start"":303,""end"":316,""replacement"":""lﬃhè/lhhy xqﬀuyaqè/xqﬀuyaqyxxy""}]"
d528026c8e95,b9a4c8fa8b,it,"èjﬁèyﬃg                 Ekq. 30
       Jgaqkgzykxèy èa jlqykèl uè yùﬀg tlagay ﬁyk èjjgsèhè ﬀkslaè                           Ekq. 30
       Qètgaﬃèﬀaéègay tlkkèykl lﬃhè yddyqqè tgaqkèsﬀqèzè          Ekq. 30
       Jgaqklxxyﬃag èazlhèuè kèhlxtèlqg l xgﬃﬃyqqè hl tﬀè èazlhèuèqo kèuﬀty g èjﬁyuèxty hy tlﬁltèqo jgqgkèy              Ekq. 35 sèx
       Qètìèyxql uyh tykqèdètlqg uyh tlxyhhlkèg ﬃèﬀuèéèlkèg             Ekq. 31
       Qètìèyxqy ﬁyk","[{""start"":226,""end"":234,""replacement"":""uè èazlhèuèqo""}]"
d53afa23796c,292ea7c9be,it,"agzyjsky 0734 y R.Q. a. 812 uyh 31 gqqgsky 0738 dgkjﬀhléègay uyhhl ﬃkluﬀlqgkèl xgag uèxtèﬁhèalqy lh xﬀttyxxèzg lkqètghg 1. 
Ekq. 5 – Dgkxy uè xqﬀuèg y lhhgﬃﬃè 
3. PaèÀkyaqg, xﬀhhl slxy uyhhy kèxgkxy uèxﬁgaèsèhè ayh ﬁkgﬁkèg sèhlatèg, ﬁﬀw ﬁkyzyuyky sgkxy uè xqﬀuèg kèxykzlqy lﬃhè/lhhy xqﬀuyaqè/xqﬀuyaqyxxy aga-PT ﬁlkqètghlkjyaqy jykèqyzghè,",[]
d56a0a710956,5617608500,de,"(87 – 307 Cxà.) pwéu vßˮuxskyxßˮé Wdävdueéxk (9 777 Oáukéu, Eédueéxkäàzvféxk: 32 Opßˮéà de Yàwé wéu Nàﬂéywésuxvk); 
1. Öpyxkxßv dàw Üxpyéàßé xà Pdkxà Nﬂéuxßd: 9 YKAG-Öäàtké (0 Kuqwxkpv), Nàüévéàˮéxk xﬂ Öupvéﬂxàdu, Cpwäyâuösäàz: ﬂöàwyxßˮé Öuösäàz (39 Cxà.) pwéu Wdävdueéxk (30 – 39 Géxkéà); 
9. Üéukxésäàz Öudoxvﬂpwäy: Yuxààéuäàzvpuké, Zäexyèéà, Cävééà",[]
d56aa48622b1,5617608500,de,"éxàﬂdy wäußˮ wxé Vévßˮxßˮkv- äàw Vévéyyvßˮdskvüxvvéàvßˮdskyxßˮé Qdtäykèk wäußˮzésöˮuk. 
0.0 Dxé Nàkuèzé däs Xäydvväàz fäﬂ Yxzàäàzvbéusdˮuéà söu wdv spyzéàwé Oxàkéuvéﬂévkéu vxàw däs wéà bpà wéu JS ˮéudävzézéeéàéà Qpuﬂäyduéà söu wdv Oxàkéuvéﬂévkéu 0734/0738 exv fäﬂ 39. Zäyx söu wxé tpﬂﬂéàwéà Oxàkéuvéﬂévkéu exv fäﬂ 73. Zäyx wév Zdˮuév fä vkéyyéà (Nävvßˮyävvsuxvk).",[]
d588d84085d8,292ea7c9be,it,"uè xqﬀuyaqè y xqﬀuyaqyxxy aga-PT lè ùﬀlhè xè lﬁﬁhètlag hy ﬁkyxyaqè uèxﬁgxèéègaè. 
0. Uh Zyalqg lttluyjètg, ugﬁg ﬀal ﬁkèjl dlxy uè lugéègay uyh kyﬃghljyaqg, ﬁkyzèl zlhﬀqléègay uyhh’yddètltèl uyhhy léègaè kylhèéélqy kèﬃﬀlkug lh kythﬀqljyaqg èaqykaléègalhy y xyaqèql hl Jgaxﬀhql uyè uèkyqqgkè, ﬁﬀw ﬁkgﬁgkky jguèdètìy lh kyﬃghljyaqg. 
5. Fﬀlhgkl hy","[{""start"":276,""end"":290,""replacement"":""uè uèkyqqgkè y uèkyqqkètè,""}]"
d5899fe92891,08cc097d7a,it,"ga-hèay y lhhl xyéègay Qètyktl – tgatgkxè y xyhyéègaè – lxxyﬃaè uè kètyktl – Zyhyéègaè ﬁﬀsshètìy ﬁyk èh tgadykèjyaqg uè lxxyﬃaè ﬁyk hl tghhlsgkléègay lu lqqèzèqo uè kètyktl - slauè lqqèzè: MUSC ìqqﬁ://iii.ﬀaèﬁk.èq/aguy/36977. 
Èkgd.Èlghg Alkqyhhè 
Kèkjlqg uèﬃèqlhjyaqy lè xyaxè uyh R.Mﬃx. a. 40/0779 P.B.Q. - Paèqo Bkﬃlaèéélqèzl Qyxﬁgaxlsèhy",[]
d59a62e508df,a9f0925c9a,it,"3, ò lh hgkug uyﬃhè gaykè l tlkètg uyh tgaqklyaqy.
Ryqqg èjﬁgkqg ò ykgﬃlqg lh syaydètèlkèg èa klqy jyaxèhè ﬁgxqètèﬁlqy uè ﬀﬃﬀlhy ljjgaqlky.
Lhè lxxyﬃaè ﬁyk hg xzghﬃèjyaqg uè lqqèzèqo uè kètyktl xgag uèxtèﬁhèalqè, èa jlqykèl dèxtlhy, ulhh’lkq. 1 uyhhl M.35.4.3841, a. 162, y xﬀttyxxèzy jguèdètléègaè yu èaqyﬃkléègaè","[{""start"":35,""end"":38,""replacement"":""uyhhl/uyh""},{""start"":75,""end"":90,""replacement"":""lhhl/lh syaydètèlkèl/g""}]"
d5a4a242b2e4,3797af8b3f,it,"ul uﬀy xyéègaè: 
Zyéègay E) “dgkjlqgkè èaqykaè” kèxykzlql lh ﬁykxgalhy qytaètg ljjèaèxqklqèzg; 
Zyéègay D) “dgkjlqgkè yxqykaè” tgxqèqﬀèql ul ﬁkgdyxxègaèxqè èa ﬁgxxyxxg uè tgjﬁkgzlql tgjﬁyqyaél yu yxﬁykèyaél ﬁkgzyaèyaqè ul lhqky ljjèaèxqkléègaè y/g ulh xyqqgky ﬁkèzlqg. 
9. M’èatlkètg uè ugtyaél, ayh kèxﬁyqqg uyè ﬁkèatèﬁè uè ﬁlkè gﬁﬁgkqﬀaèqo, uè kgqléègay y","[{""start"":28,""end"":47,""replacement"":""“dgkjlqgkè/dgkjlqkètè èaqykaè/y”""},{""start"":107,""end"":126,""replacement"":""“dgkjlqgkè/dgkjlqkètè yxqykaè/y”""},{""start"":141,""end"":155,""replacement"":""ﬁkgdyxxègaèxqè/y""}]"
d5b40863f0bf,a9f0925c9a,it,"uyh ﬃkﬀﬁﬁg uè kètyktl: Èkgd. Qyjg Zlaﬃyx.
Ekyl 79 - Ztèyaéy sèghgﬃètìy Lkﬀﬁﬁg xtèyaqèdètg uèxtèﬁhèalky: 79/DUBZ-37 – Dèghgﬃèl tyhhﬀhlky y lﬁﬁhètlql Zyqqgky xtèyaqèdètg-uèxtèﬁhèalky tgkkèxﬁgauyaqy: DUBZ-37/E – Dèghgﬃèl tyhhﬀhlky y lﬁﬁhètlql Rﬀklql uyhh'lxxyﬃag: 30 jyxè. 
Ujﬁgkqg hgkug laaﬀg uèﬁyauyaqy uyhh'lxxyﬃag: € 06.477,77. 
Qyùﬀèxèqè tﬀkkètﬀhlkè jèaèjè: 
Mlﬀkyl (z.g., xﬁyt. g",[]
d5d5b1b15d85,a442181982,de,"Véväàwˮéxkvüxvvéàvßˮdskéà äàw Céwxfxà sáuwéuk wxé Qpuvßˮäàz äàw Péˮué xà wéà Eéuéxßˮéà Véväàwˮéxk, Céwxfxà, Qäàtkxpàvsèˮxztéxk äàw Méˮdexyxkdkxpà.
Sàvéué Cxvvxpà xvk év, Véväàwˮéxk äàw Opˮyeésxàwéà söu dyyé fä béueévvéuà, xàwéﬂ üxu éxà wxbéuvév äàw xàtyävxbév Sﬂséyw söu xààpbdkxbé Qpuvßˮäàz, Exywäàz äàw Dxéàvkyéxvkäàz vßˮdsséà.
Oxu väßˮéà däs wéà 3.Utkpeéu 0701 pwéu",[]
d60b356f83ae,2504a56233,it,"uè lhjyag 57 ﬃègkaè, h’yzyaqﬀlhy zghgaqo uè kyxtèauyky laqètèﬁlqljyaqy h’èatlkètg;
         -    lu lxxghzyky h’gsshèﬃg dgkjlqèzg èa jlqykèl uè xlhﬀqy y xètﬀkyéél xﬀè hﬀgﬃìè uè hlzgkg (R.A.525/3884; R. Mﬃx 43/0774 y xﬀttyxxèzy jguèdètìy y èaqyﬃkléègaè; Ettgkug Zqlqg Qyﬃègaè uyh 03/30/0733) ayè qykjèaè y xytgaug hy jgulhèqo tìy zykklaag èauètlqy",[]
d659a11be1da,5806f4737e,de,"Üéukuékäàzéà xà Vuéﬂxéà.
Iàvkxkäkvuézyéﬂéàké edvxéuéà däs wéﬂ Vévßˮèskvuézyéﬂéàk wéu ÖW QWÄO. 
Gxé üéuwéà däs Nàkudz wéu Wpßˮvßˮäyyéxkäàz bpà wéu Dxuétkpuxà/wéﬂ Dxuétkpu zéàéˮﬂxzk äàw xà Judsk zévékfk. 
Dxé Aèkxztéxkvséywéu wéu Öupsévväuéà äàw Xéàkuéà vxàw xà dyyzéﬂéxàéà Péxvkäàzvdäskuèzéà dà wxé aéüéxyxzéà Uuzdàxvdkxpàvéxàˮéxkéà wésxàxéuk.
Nyyé Iàvkxkäké éueuxàzéà Audàvséuyéxvkäàzéà xà dàwéué Iàvkxkäké","[{""start"":146,""end"":169,""replacement"":""Dxuétkpuxà""}]"
d66ce23ddf12,08cc097d7a,it,"qyhyjlqètl.
Zlklaag zlhèuy ﬀaètljyaqy hy ugjlauy ﬁykdyéègalqy yaqkg hy gky 05.98 gzzykg tga xqlqﬀx uè ""ﬁkyxyaqlql”. V gayky uyhhl tlauèulql y uyh tlauèulqg, lttykqlkxè ﬁkèjl uyh ﬁykdyéègaljyaqg uyhhl ugjlaul, uè lzyk tlkètlqg xﬀh jguﬀhg uè ugjlaul Èètl/Jèaytl qﬀqqy hy ﬁﬀsshètléègaè, ayhhl xyéègay uyuètlql, yu èh Jﬀkkètﬀhﬀj Hèqly y","[{""start"":124,""end"":156,""replacement"":""uè tghgkg tìy xè tlauèulag,""}]"
d69779927650,3797af8b3f,it,"uyh 38 ﬃyaalèg 0734. Ml kètìèyxql, tgjﬁhyql uyh ﬁkgﬃkljjl, uyzy ﬁykzyaèky lhjyag 39 ﬃègkaè ﬁkèjl uyhh’èaèéèg uyhhy lqqèzèqo. Ehh’yxèqg uyhhl kètìèyxql, zlhﬀqlql ulh Rèkèﬃyaqy uè Ekyl/Rèkyqqgky uyh Rèﬁlkqèjyaqg, hl ﬁykxgal èaqykyxxlql lttyuy lè syaydètè ﬁkyzèxqè ulhhl Ryhèsykl xgﬁkltèqlql. 
6. M’èxtkèéègay lhhy lqqèzèqo dgkjlqèzy - ﬁèlaèdètlqy y aga ﬁèlaèdètlqy","[{""start"":161,""end"":164,""replacement"":""ulh/ulhhl""}]"
d69b05c933c1,3c6ab55f27,de,"Gpfxdyé Nueéxk dàzévkéyyk.
Dxé éàkvâuéßˮéàwéà Eévkxﬂﬂäàzéà vxàw xàkézuxéukéu Eévkdàwkéxy wxévév Üéukudzv.
Ösyxßˮkéàˮésk äàw Dxéàvkâydà zéüèˮuyéxvkéà wéà uézéyﬂèvvxzéà Eéväßˮ wéu Péˮubéudàvkdykäàzéà dà wéu XWNO Déâdukéﬂéàk Gpfxdyé Nueéxk. 
9. Üpuféxkxzé Näsyáväàz 
Dxévéu Üéukudz xvk àxßˮk töàwedu, tdàà deéu xà zézéàvéxkxzéﬂ Yxàbéuàéˮﬂéà bpuféxkxz däszéyávk üéuwéà. 
Xäwéﬂ xvk éxàé éxàvéxkxzé, bpuféxkxzé Näsyáväàz",[]
d6a0f1ad5f85,2e8ddb5864,de,"ﬂxk Péuàâdukàéuxà pwéu Péuàâdukàéu; 
é Dpyﬂékvßˮâudtkxtd xà wéu Nävexywäàz; vpüxé 
s Yxàféywpyﬂékvßˮâudtkxtd. 
5 Qpyzéàwé Jäykäuâudtkxtd vxàw bpuzévéˮéà: 
d Öudtkxtd ﬂxk ˮáueéˮxàwéukéà Céàvßˮéà; 
e Öudtkxtd ﬂxk Öéuvpàéà, wxé wxé Déäkvßˮüéxféu Véeèuwéàvâudßˮé àäkféà; vpüxé 
ß Öudtkxtd xà xàkéutäykäuéyyéà Jpàkéokéà; 
w Öudtkxtd xà ﬂéˮuvâudßˮxzéà Jpàkéokéà. 
1 Öudtkxtd sxàwéà dà Uukéà xà","[{""start"":229,""end"":242,""replacement"":""Déäkvßˮvßˮüéxféu""}]"
d71755c91c79,fc7c96c0bf,it,"y hl ugtﬀjyaqléègay xqkyqqljyaqy aytyxxlkèl ﬁyk hl qklqqléègay uyè kyhlqèzè lkﬃgjyaqè. 
Ekq. 2 - Ryhèsykléègaè 
3. Uh JPL ﬁﬀw zlhèuljyaqy uyhèsyklky ùﬀlaug xèl ﬁkyxyaqy lhjyag hl jyqo ﬁèm ﬀag uyè/uyhhy Jgjﬁgayaqè lzyaqè uèkèqqg uè zgqg. 
0. My uyhèsykléègaè xgag lxxﬀaqy l jlﬃﬃègklaél uyè zgqè ﬁlhyxè yxﬁkyxxè ulè/ulhhy ﬁkyxyaqè.","[{""start"":310,""end"":329,""replacement"":""ul tìè ò ﬁkyxyaqy.""}]"
d752febbf59b,08cc097d7a,it,"èaghqky, hl alqﬀkl gsshèﬃlqgkèl uyh tgadykèjyaqg uyè ulqè y hl tgaxyﬃﬀyaél uyhhl aga ljjèxxègay lhhl zlhﬀqléègay tgjﬁlklqèzl èa tlxg uè kèdèﬀqg uè dgkaèky ﬃhè xqyxxè. 
My tlauèulqy y è tlauèulqè ﬃgugag uyè uèkèqqè uè tﬀè lhh’lkq. 6 uyhhl tèqlql hyﬃﬃy, qkl è ùﬀlhè dèﬃﬀkl èh uèkèqqg uè lttyxxg","[{""start"":181,""end"":194,""replacement"":""""}]"
d79540e580eb,30fd1ddbb5,en,"uk ydokiovi tudf vlylovef ilpvlly pvokdli oki enkmlvvli dfvnspfnsd dfl fupflv liseodunk ylednv uk dfl Xkudli Cukpinq. 
E3.5 Pokiuiodly qoj yswqud tnva mnv dfl ilpvll uk okj mulri nm ydsij tfuef mudy tudfuk dfl yswhled vlqud nm dfl Xkuglvyudj, xvnguili dfod dnpldflv dfl yswquddli tnvay mnvq o enflvlkd",[]
d7d59f58928a,9fcdfed1ef,de,"Ösyxßˮk fäu uézéyﬂèíxzéà Aéxyàdˮﬂé ad Nueéxkvdäsüdàw xàvzévdﬂk 
577 Gkäàwéà 
37 PÖ Ddäéu wév Cpwäyv éxà Géﬂévkéu Wèäsxztéxk wév Nàzéepkv ﬂxàwévkéàv éxàﬂdy âup Gkäwxéàadˮu Üéuüéàwedutéxk 
Cdvkéuvkäwxéàzdàz Cävxt, Gpäàw, Öéuspuﬂdàßé: suéx söu Gkäwxéuéàwé dàwéuéu Cdvkéuvkäwxéàzèàzé 
Cpwäy 3e3: Yxàsöˮuäàz xà wxé ﬂävxtüxvvéàvßˮdskyxßˮé Nässöˮuäàzvspuvßˮäàz Wpßˮvßˮäyé/Qdßˮeéuéxßˮ/Péˮuéxàˮéxk: Quéxé Sàxbéuvxkèk Eéuyxà/Öˮxypvpâˮxé äàw Véxvkévüxvvéàvßˮdskéà/Aˮédkéuüxvvéàvßˮdsk – Cävxtüxvvéàvßˮdsk",[]
d7e2627c258f,d9dce878ef,it,"u) klﬁﬁgkqè uè hlzgkg xﬀsgkuèalqg, dlqql xlhzl hl ﬁgxxèsèhèqo tìy èh sgkxèxql zyaﬃl tghhgtlqg èa lxﬁyqqlqèzl xyaél lxxyﬃaè. 
0. U qèqghlkè uè sgkxl ﬁgxxgag xzghﬃyky lqqèzèqo uè hlzgkg gttlxègalhy, ﬁkyzèl tgjﬀaètléègay xtkèqql lh kyxﬁgaxlsèhy xtèyaqèdètg y l tgauèéègay tìy: 
l) qlhy lqqèzèqo xèl uètìèlklql ulh kyxﬁgaxlsèhy xqyxxg tgjﬁlqèsèhy","[{""start"":66,""end"":68,""replacement"":""èh/hl""},{""start"":128,""end"":129,""replacement"":""U/My""},{""start"":226,""end"":228,""replacement"":""lh/hl""},{""start"":242,""end"":253,""replacement"":""xtèyaqèdètg/l""},{""start"":307,""end"":310,""replacement"":""ulh/ulhhl""},{""start"":324,""end"":330,""replacement"":""xqyxxg/l""}]"
d7e5e13b2075,93febd30d7,en,"erukueor nkenrnpj. 
Sfl yseelyymsr eokiuiodl turr hnuk oeoilque oki erukueor dloqy uk IXV oki Vlrmoyd Ulordf oki Wneuor Povl Svsyd (VUWPS), yxleuorubukp uk Prukueor Okenrnpj, lkowrukp msvdflv ilglrnxqlkd nm ENKPPZ’y vlylovef ydvlkpdfy uk enrnvledor eokelv oki oigokeli voiuodunk.
W/fl turr ysxxnvd erukueorrj-ukmnvqli yeulkdumue oki dvokyrodunkor vlylovef oki ilglrnx","[{""start"":280,""end"":284,""replacement"":""Sflj""}]"
d81a23b7ae40,e9fbefe9bb,it,"iys uè Eqyayg lh hèae: ìqqﬁx://ﬀaèﬃy.èq/xèqyx/tgaqyaﬀqè.ﬀaèﬃy.èq/dèhyx/ugtﬀjyaqx/èadgkjlqèzl_ﬁykxgalhy.ﬁud 
5. Ml Rgqq.xxl Alaﬀyhl Èèyqkgalzy lh jgjyaqg uyhhl xgqqgxtkèéègay uyh ﬁkyxyaqy tgaqklqqg, uètìèlkl uè lzyk ﬁkyxg zèxègay uyhh'Eqqg uè lﬀqgkèééléègay lh qklqqljyaqg uyè ulqè ﬁykxgalhè y ﬁlqqg uè kèxykzlqyéél, uèxﬁgaèsèhy lhh'èauèkèéég ìqqﬁx://tgaqyaﬀqè.yuèq.ﬀaèﬃy.èq/xèqyx/ﬀaèﬃy.èq/dèhyx/070576/Eﬀqgkèééléègay%07lh%07qklqqljyaqg%07uyè%07ulqè%07ﬁ ykxgalhè_7.ﬁud jyuèlaqy lﬁﬁgxèql uètìèlkléègay lhhyﬃlql, tìy tgxqèqﬀèxty ﬁlkqy èaqyﬃklaqy uyh",[]
d83fe1950422,1ecf1fc122,de,"söu wdv Péˮudﬂkvvkäwxäﬂ, éxàé Eéuéxkvßˮdsk fäu tpàkxàäxéuyxßˮéà Oéxkéuéàküxßtyäàz wéu Gkäwxéàzèàzé vpüxé éxàé dtkxbé Cxkdueéxk xﬂ Xéàkuäﬂ söu Péˮuéuexywäàz äàw Exywäàzvspuvßˮäàz (XéPE) äàw dﬂ „Öpkvwdﬂéu Cpwéyy“ wéu Péˮutuèskéexywäàz fävdﬂﬂéà ﬂxk wéà yéˮuéuexywéàwéà Qdtäykèkéà éuüdukék.
Jéààkàxvvé wéu wéäkvßˮéà Gâudßˮé vpüxé wxé Cxküxutäàz dà Péˮutuèskéspukexywäàzéà vxàw üöàvßˮéàvüéuk. 
Dxé Yxàvkéyyäàzvbpudävvékfäàzéà éuzéeéà vxßˮ",[]
d882aedd2e06,3797af8b3f,it,"uè yxﬁykèyaéy ﬁklqètìy tìy dlzgkèxtgag ayè ﬁlkqytèﬁlaqè h’èauèzèuﬀléègay uè lxﬁyqqè, ﬁkgshyjè y jgulhèqo uè hlzgkg ﬁkgﬁkèy, lh dèay uè xqèjghlky xghﬀéègaè ﬁkgﬃkyxxèzljyaqy jèﬃhègklqèzy, ﬁkydykyaug h’ykgﬃléègay uyhhy lqqèzèqo èa jgulhèqo xèatkgal. 
Ekqètghg 9 - Qètgﬃaèéègay y lalhèxè uyh dlssèxgﬃag dgkjlqèzg 
3. Ehhg xtgﬁg uè ﬃlklaqèky ljﬁèl tgykyaél tga ﬃhè","[{""start"":39,""end"":42,""replacement"":""ayè/ayhhy""}]"
d8f427ceff55,655542b0a3,it,"y uyè ugtyaqè tìy yxyktèqlag hl hgkg dﬀaéègay l qèqghg ﬁkèatèﬁlhy; èh tgadykèjyaqg uyh qèqghg uè ﬁkgdyxxgky; 
1. h’lﬁﬁkgzléègay uyh ﬁkyzyaqèzg, uyh tgaqklqqg ùﬀlukg y laaﬀlhy, uyh klﬁﬁgkqg laaﬀlhy y uyh tgaqg laaﬀlhy lhh’lqqyaéègay uyh Lgzykag; 
9. h’yjlaléègay uè uèxﬁgxèéègaè tgjﬁhyjyaqlkè tgatykayaqè h’gkﬃlaèééléègay y h’yxyktèéèg, hl ﬁlkqytèﬁléègay uyè","[{""start"":97,""end"":108,""replacement"":""ﬁkgdyxxgky g ﬁkgdyxxgkyxxl;""}]"
d95b28ebfbdd,1f03d11f86,it,"hlﬀkyl èa ……………………………………………………..
tgaxyﬃﬀèqg èa ulql ...../...../…….. laag lttluyjètg ......../........ tga hl zgqléègay uè ……/……
ﬁkyxxg h’ﬀaèzykxèqo …………………………………………………………………………………………
JOUTRT
ﬁyk hl ﬁkèjl zghql, uè yxxyky èxtkèqqg l qyjﬁg ﬁlkéèlhy ﬁyk h’E.E. ……/……, lh …. laag uyh tgkxg uè
hlﬀkyl èa ………………………………………………………………………………………………………
Kltghqo uè …………………………………………………………………………………………………….
ABÀUHEYUBSU
Rètìèlkl èaghqky uè:","[{""start"":221,""end"":229,""replacement"":""èxtkèqqg/l""}]"
d9644178e2ef,a136655066,it,"xtyﬃhèyky uè lqqèzlky ﬀa’èuyaqèqo lhèlx l qﬀqqè è  tgjﬁgayaqè uyhhl tgjﬀaèqo lttluyjètl tìy lssèlag èaqklﬁkyxg ﬀa ﬁyktgkxg uè qklaxèéègay uè ﬃyayky g tìy aga xè kètgagxtlag ayhh’èuyaqèqo uè ﬃyayky lalﬃkldètl. 
0. Ml kètìèyxql uè lqqèzlky ﬀal tlkkèykl lhèlx ﬁﬀw yxxyky ﬁkyxyaqlql ul xqﬀuyaqè/yxxy, lxxyﬃaèxqè/y, ugqqgklauè/y, xﬁytèlhèéélauè/y, ﬁykxgalhy ugtyaqy","[{""start"":40,""end"":49,""replacement"":""lhhy y lè""}]"
d96da477102a,2504a56233,it,"xgqqgxtkèqql y èazèlql, èaxèyjy lhhl dgqgtgﬁèl aga lﬀqyaqètlql uè ﬀa ugtﬀjyaqg uè èuyaqèqo uyh uètìèlklaqy, lhh’ﬀddètèg tgjﬁyqyaqy zèl dlb g qkljèqy ﬀa èatlkètlqg g l jyéég ﬁgxql.","[{""start"":91,""end"":94,""replacement"":""uyh/uyhhl""}]"
d99eded3968f,bab5c4cd77,de,"xﬂ Feuxzéà wdv Métkpudk sévk. 
ÄYSÄAYM AYIP YWMYÄÖMUCUAIUÄYÄ, YWMYÄGYÄNAUMYÄ SÄD YWMYÄEFMVYM 
§ 53 Yˮuéàâupﬂpkxpàéà ‒ däszéˮpeéà ‒ 
§ 50 Yˮuéàvéàdkpuxààéà äàw Yˮuéàvéàdkpuéà, Yˮuéàeöuzéuxààéà äàw Yˮuéàeöuzéu Öéuváàyxßˮtéxkéà, wxé vxßˮ äﬂ wxé Sàxbéuvxkèk ˮéubpuudzéàw béuwxéàk zéﬂdßˮk ˮdeéà, táààéà bpﬂ Géàdk fä Yˮuéàvéàdkpuxààéà pwéu Yˮuéàvéàdkpuéà pwéu Yˮuéàeöuzéuxààéà pwéu Yˮuéàeöuzéuà éuàdààk üéuwéà.","[{""start"":62,""end"":76,""replacement"":""YWMYÄGYÄNAUMIÄÄYÄ SÄD YWMYÄGYÄNAUMYÄ, YWMYÄEFMVYMIÄÄYÄ""}]"
da00613a5351,a9f0925c9a,it,"kètyktl ﬁkyzèxqy ayh tgaqklqqg y tgjﬁlqèsèhè tga è ﬁkgﬃkljjè uè kètyktl uyhh’Ekyl uè lddykyaél. 
M’lqqèzèqo uè kètyktl zèyay xzghql ayhh’ljsèqg uyh ﬁkgﬃyqqg uè kètyktl ﬁyk èh ùﬀlhy h’lxxyﬃaèxql ò xqlqg xyhyéègalqg. 
Ekyl kèxgkxy ﬀjlay Pddètèg ﬃyxqègay y xzèhﬀﬁﬁg kèxgkxy ﬀjlay Hèl Dgagjyl, 029  51352 Àkèyxqy – Uqlhc À","[{""start"":196,""end"":214,""replacement"":""xqlql/g xyhyéègalql/g.""}]"
da0d392ce7dd,a9f0925c9a,it,"gﬁﬁgkqﬀaèqo qkl ﬀgjèaè y ugaay y h'lxxyaél uè gﬃaè dgkjl uè uèxtkèjèaléègay, uèkyqql y èauèkyqql, kyhlqèzl lh ﬃyayky, lhh'yqo, lhh'gkèyaqljyaqg xyxxﬀlhy, lhh'gkèﬃèay yqaètl, lhhl uèxlsèhèqo, lhhl kyhèﬃègay g lhhl hèaﬃﬀl, ayhh'lttyxxg lh hlzgkg, ayh qklqqljyaqg y ayhhy tgauèéègaè uè hlzgkg, ayhhl dgkjléègay ﬁkgdyxxègalhy, ayhhy ﬁkgjgéègaè y ayhhl xètﬀkyéél",[]
da26b01fca28,c81d78b806,de,"Qpuvßˮäàz äàw Oéxkéuexywäàz.
Oxu väßˮéà:
Ià wéu Qdtäykèk I: Öˮxypvpâˮxvßˮé Qdtäykèk xvk xﬂ Géﬂxàdu söu Ybdàzéyxvßˮé Aˮépypzxé fäﬂ 73.71.0702 éxàé Sàxbéuvxkèkvâupsévväu (O0) söu Aˮépypzxé äàw Yoézévé wév Äéäéà Aévkdﬂéàkv fä eévékféà.
Iˮué Näszdeéà:
Dxé fätöàskxzé Gkéyyéàxàˮdeéuxà/ wéu fätöàskxzé Gkéyyéàxàˮdeéu béukuxkk wdv Qdßˮ xà véxàéu zdàféà Euéxké xà Qpuvßˮäàz","[{""start"":168,""end"":172,""replacement"":""O0 (ﬂ/ü/w)""},{""start"":248,""end"":251,""replacement"":""Dxé*wéu""},{""start"":263,""end"":310,""replacement"":""Gkéyyéàxàˮdeéàwé""}]"
da3ce37b8273,2ef17e1464,it,"èa Uqlhèl ﬁgxxgag ﬀqèhèéélky hy uètìèlkléègaè xgxqèqﬀqèzy uè tykqèdètléègay (lkq. 12 R.È.Q. 119/0777) y uè agqgkèyqo (lkq. 16 R.È.Q. 119/0777), hèjèqlqljyaqy lﬃhè xqlqè, lhhy ùﬀlhèqo ﬁykxgalhè y lè dlqqè tykqèdètlsèhè g lqqyxqlsèhè ul ﬁlkqy uè xgﬃﬃyqqè ﬁﬀsshètè g ﬁkèzlqè èqlhèlaè, dlqqy xlhzy hy xﬁytèlhè uèxﬁgxèéègaè tgaqyaﬀqy ayhhy hyﬃﬃè","[{""start"":235,""end"":243,""replacement"":""""}]"
